#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,135 = 0.0,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #
PGNHA05V,PGNHA05V,PGNHA05V,PGNHA05V,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,180 = 0.0,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V
151.6666667,148.8802083,133.3403361,174.5522388,61.73929961,113.7423581,101.2648084,109.0393013,123.6797274,120.6666667,152.9039301,130.6451613,126.4927934,74.21290323,97.9304447,198.2183099,246.0638298,184.769688,213.2971619,230.0903405,176.6489644,152.8552545,174.0633803,245.7700651,207.5032258,186.3191991,183.8054187,251.53789,173.8130841,218.2197802,147.8661972,129.0688259,224.316272,230.2816901,133.8704453,109.4661017,173.1470924,140.7801418,172.2717914,134.3268293,82.62667443,#VALUE!,185.2970923,99.81918239,193.1142857,225.5420054,177.5370582,98.07627119,133.6944745,193.3094262,229.2479675,179.6562261,206.3867017,53.2498544,171.4811408,198.5370259,227.2307692,112.0886076,167.6300268,110.6419317,135.9513164,197.5435074,177.7515311,236.3569937,97.52572707,107.6353701,242.0933735,288.3118002,241.7436975,273.0484799,224.3570348,138.935743,214.1818182,237.8194208,78.98095238,224.943609,185.9243697,186.1415816,183.4586466,243.6363636,191.1972789,230.8290155,263.5400517,141.5709729,191.9271255,226.283906,200.974359,150.5698402,204.0949033,252.4181818,262.3474576,245.2310924,147.1452145,243.4264706,167.5801282,232.625969,181.2527352,217.7383592,186.2282609,213.4308131,,25.06379585,22.56289308,23.83809524,22.95597484,23.19515306,21.53446998,23.39475154,27.33668342,24.19427711,22.77501382,23.87010676,24.97487437,25.42122538,25.22020725,26.75368139,22.84182306,26.13147914,27.47603834,23.40195016,25.33779671,24.67620482,24.0880102,25.33278554,30.7839196,23.87885847,26.18510158,31.04506858,25.41935484,23.73263057
175.5472637,176.640625,159.5168067,198.9303483,63.22957198,110.5545852,112.4494774,99.78165939,111.0221465,128.2222222,157.9257642,152.6612903,150.4255319,88.77419355,114.6522235,217.4647887,222.6950355,210.3789004,243.2136895,210.6323836,162.6500266,176.0740251,200.3309859,231.4027477,219.4193548,164.352179,201.3546798,252.2065379,192.6915888,239.6117216,174.1549296,154.9230769,248.4568373,237.5140845,160.7044534,127.0338983,187.9874572,163.9834515,197.4124914,149.3804878,97.36167734,#VALUE!,187.699115,117.1619497,203.3047619,230.0609756,192.2633979,119.3474576,151.6413868,210.420082,225.2710027,202.039725,205.5380577,61.09493302,200.2483901,205.2197471,243.6849817,131.4647378,179.5335121,130.3886926,153.1693989,217.8246319,204.7856518,253.2672234,111.6331096,124.9875807,254.5406627,287.9672696,258.3403361,279.0714873,253.7518911,162.6506024,245.4545455,248.1601363,94.95238095,243.9285714,220.3151261,203.6989796,209.7744361,266.1272727,221.7278912,245.984456,244.0740741,167.3285486,216.5748988,241.1121157,223.1501832,173.5232801,230.456942,282.2363636,282.4576271,275.7773109,169.6864686,260.5882353,192.6282051,241.6375969,166.6849015,210.7871397,201.1956522,197.7175464,,27.59170654,23.3490566,24.5047619,23.3254717,23.38647959,21.60859896,23.85817979,30.95477387,24.79668675,23.16196794,24.61743772,26.83975433,27.66411379,26.12694301,29.69879518,22.91152815,28.06573957,31.02236422,23.72697725,26.15337797,25.5496988,24.98086735,27.66639277,36.98492462,24.79324403,29.24943567,37.21097322,26.27741935,24.21178725
194.9502488,201.9010417,182.1428571,214.7512438,60.51750973,99.73799127,113.2996516,84.42358079,87.34241908,124.7878788,157.2052402,171.5322581,176.5065202,106.3225806,133.7685291,231.1971831,184.9881797,233.1129272,267.4457429,183.9471855,141.9543282,198.4600132,224.0633803,203.637021,216.4709677,139.4581861,209.6859606,234.9925706,206.7725857,249.2527473,200.584507,184.3724696,260.8632544,231.8098592,191.4736842,146.5254237,192.4173318,188.21513,218.8538092,161.3317073,114.7175306,#VALUE!,178.4702908,136.6116352,202.1904762,217.6829268,196.3340935,144.4322034,168.75948,219.2622951,207.4322493,222.9411765,188.127734,70.51252184,226.4029439,200.499699,251.4505495,152.5045208,181.002681,151.4899882,165.7377049,228.1325301,228.4339458,252.6409186,126.787472,142.5235966,253.064759,264.5994832,262.4579832,263.9523418,275.2344932,187.3694779,269.6909091,243.1516184,114.6380952,249.7556391,256.092437,215.8163265,231.1466165,271.5818182,249.2108844,245.8160622,208.8113695,196.1483254,236.194332,245.9312839,238.043956,197.1994441,252.0210896,301.8181818,284.1271186,295.8613445,192.359736,265.9264706,215.8653846,238.8565891,146.4059081,192.0509978,209.5978261,173.2025678,,32.43221691,24.50471698,25.59047619,23.60849057,24.42602041,21.79392142,24.55053043,37.41708543,26.37801205,23.88059701,25.68505338,30.22333892,31.08862144,27.68134715,35.07362784,23.37801609,31.98482933,37.62513312,24.14409534,27.97930615,27.01054217,26.23086735,31.7748562,48.81407035,26.45894001,34.93227991,45.8719791,27.76129032,25.20364159
205.8955224,219.53125,196.4915966,219.8258706,54.09727626,84.36681223,104.8885017,67.48034934,60.25553663,107.2727273,144.9126638,180.4032258,201.5579959,125.6580645,153.2326112,237.2746479,139.2789598,247.5482912,282.6377295,156.4072272,118.9591078,215.9947125,238.7112676,169.6312364,198.4516129,114.623086,205.5603448,205.9658247,212.1931464,242.8351648,223.0070423,213.3036437,260.2215432,213.7816901,221.6437247,166.7542373,185.672748,209.5744681,231.4824983,168.097561,133.8206174,#VALUE!,155.9671302,155.8962264,190.3142857,195.7317073,187.668187,169.8305085,180.8775731,216.8340164,175.5420054,237.1810542,153.5433071,81.22888759,243.6338546,181.8783865,248.1098901,171.4556962,172.1179625,172.3380448,170.0596125,224.6117805,243.8582677,234.3110647,139.9865772,156.9150522,239.7063253,220.6115418,251.2605042,228.3483977,283.4039334,209.2838019,279.0363636,220.5621806,136.5714286,242.424812,286.9117647,217.3469388,243.8533835,261.7636364,269.3877551,231.6968912,164.918174,223.4449761,247.6680162,241.5641953,241.003663,218.019458,262.3374341,300.2363636,266.720339,295.0210084,212.8712871,260.9264706,233.9262821,220.5717054,124.0864333,166.6629712,208.9891304,146.4835949,,39.97607656,26.39150943,27.3047619,24.15880503,25.55484694,22.00518903,25.75656058,47.83919598,28.89307229,25.1907131,27.46441281,36.23673925,35.90262582,30.22020725,43.64123159,24.18230563,38.97597977,49.52076677,24.98916576,31.48508825,29.39006024,28.25255102,38.37304848,68.34170854,29.48747816,42.30812641,54.71587198,30.36774194,26.79923335
205.2238806,224.6614583,198.3193277,209.0298507,44.40856031,65.92576419,89.01393728,52.15283843,41.78875639,80,119.650655,183.0645161,221.8943034,148.4709677,172.1208666,231.528169,93.49881797,253.2169391,282.721202,127.4704656,93.77057886,224.5869134,240.3521127,133.6225597,166.4516129,88.67491166,188.2389163,169.910847,206.5856698,219.2673993,238.2394366,240.9149798,245.3017571,180.915493,249.7408907,189.0423729,165.8323831,226.3593381,229.4234729,166.0146341,154.5544554,#VALUE!,118.8369153,174.4261006,167.2666667,163.6856369,161.2713797,194.8305085,184.4528711,199.7643443,133.1300813,240.0305577,110.6124234,94.15841584,247.3137075,148.1456954,225.9120879,185.7775769,144.1983914,189.0636042,161.4356682,206.3119143,244.6194226,197.2129436,149.5167785,166.318927,212.2213855,164.5994832,217.5,173.6236647,276.5960666,224.2503347,270.0545455,177.6831346,162.0666667,219.1165414,304.8319328,206.8877551,241.5977444,232.0545455,275.5102041,202.111399,114.3238587,248.3253589,246.8259109,224.801085,229.8901099,233.8915914,260.8084359,273.1454545,226.3559322,267.0798319,229.0429043,239.2205882,240.5929487,192.3158915,102.0076586,139.9445676,197.1413043,116.8330956,,55.15948963,29.81918239,30.6952381,25.41666667,28.06122449,22.52409192,27.73310999,68.01005025,34.18674699,27.58430072,30.45373665,46.91792295,42.0678337,35.3626943,59.59170013,25.30831099,52.08596713,71.13951012,26.65222102,38.48447961,33.81024096,32.48086735,51.05176664,100.4723618,34.96214327,51.22460497,63.96472894,35.46451613,29.37230474
192.960199,214.84375,184.9369748,185.8955224,33.51361868,48.52838428,69.96515679,40.18777293,31.05621806,54.54545455,87.18340611,177.6612903,232.2374743,173.7612903,186.659065,214.6267606,59.89361702,241.1812779,261.9616027,96.57400973,68.49176845,219.2333113,222.6760563,98.38756327,126.9225806,63.20965842,156.2376847,130.3863299,190.4485981,180.0732601,242.1619718,262.9959514,214.3621085,135.7042254,268.8259109,212.0338983,136.3340935,233.8061466,211.7158545,154.1609756,175.2882935,#VALUE!,79.3931732,188.9150943,137.8380952,127.3915989,118.945268,214.3220339,177.7735645,164.6209016,90.10840108,229.2589763,72.06474191,109.4933023,230.4231831,106.4238411,181.978022,191.2296564,106.5254692,200.7067138,138.4351714,171.9344043,226.0454943,147.2129436,151.1543624,168.0228515,167.8990964,111.1369509,163.6554622,118.9811011,245.4916793,228.1793842,240.3636364,124.4804089,190.1238095,177.8759398,301.0504202,183.1632653,222.6879699,183.4545455,264.1768707,158.5492228,73.98794143,265.414673,230.2834008,193.3725136,201.5164835,239.8888117,237.8383128,218.3636364,167.7118644,214.9159664,237.4092409,195.1470588,233.6538462,155.0678295,80.04923414,112.7827051,175.1086957,88.0171184,,80.64593301,36.76886792,36.98095238,27.67295597,32.73596939,23.86953299,31.99329983,102.3819095,43.37349398,32.5594251,36.74377224,62.64656616,48.94420131,44.94818653,83.46720214,27.2386059,77.40834387,102.6304579,29.68580715,51.65550822,44.07379518,41.07142857,73.43467543,142.3819095,44.76994758,60.23137698,71.76355323,45.98064516,34.72448491
167.4875622,189.921875,155.2521008,151.318408,23.55252918,34.2489083,50.73170732,30.58078603,23.50936968,37.17171717,59.38864629,167.983871,232.2786548,198.7096774,194.6009122,190.2323944,38.68794326,211.4933135,215.5008347,66.64350243,46.29314923,200.4428288,187.8873239,66.71728127,87.63225806,42.69729093,116.3793103,91.40416048,166.9968847,130.7179487,230.8943662,273.1983806,166.2566845,89.13380282,270.5020243,232.9915254,99.58380844,225.8510638,181.5374056,128.1609756,191.6540478,#VALUE!,47.40834387,195.6761006,102.6666667,87.89295393,76.20866591,224.1271186,158.5590466,121.0348361,56.93089431,205.4774637,45.73053368,127.9732091,188.7120515,68.6333534,127.2747253,186.7992767,68.15013405,201.0011779,103.6115251,124.8995984,185.3893263,97.00417537,146.590604,161.30154,116.4909639,70.34453058,106.6596639,73.76335251,192.934947,216.7336011,191.5818182,76.60988075,218.1904762,125,275.4201681,145.8737245,187.9699248,126.7272727,230.0680272,109.1062176,45.93453919,272.3524721,200.6234818,144.7830018,159.6336996,231.0423905,190.7381371,153.6909091,108.3898305,153.1512605,234.6039604,136.1764706,212.7083333,116.0562016,58.64332604,83.89135255,146.3369565,61.34094151,,116.6427432,49.94496855,49.68571429,32.46855346,42.36607143,26.38991846,39.43606924,150.4522613,60.2936747,40.33720287,49.73309609,81.22278057,55.90809628,64.46891192,114.210174,31.20643432,118.7989886,142.9179979,35.22751896,70.62081558,60.9939759,56.31377551,105.4806902,191.8592965,60.96097845,69.48645598,79.34030046,63.35483871,43.36367992
131.1691542,152.5260417,114.9789916,113.358209,16.61478599,26.02620087,35.40069686,24.33624454,18.90971039,27.13131313,40.45851528,142.7419355,219.375429,215.7225806,192.4572406,160.2112676,28.0141844,160.5497771,155.7846411,43.80125087,32.1826872,164.8843358,139.556338,44.27331887,56.88387097,30.38869258,79.06403941,60.60178306,139.9376947,84.83516484,204.8591549,260.4048583,112.7043545,55.23239437,249.3360324,245.9322034,66.97263398,199.6099291,142.1619767,94.35609756,198.3110076,#VALUE!,30.08849558,191.9811321,70.35238095,56.99864499,46.39110604,218.8728814,128.2394366,79.27254098,38.70596206,167.2039725,31.55730534,148.8468259,133.2106716,43.75075256,80.27106227,170.8860759,43.769437,187.4558304,70.15896672,80.70281124,133.0446194,59.39457203,129.0380313,138.5991058,72.34186747,46.83031869,63.02521008,48.97288414,131.5733737,186.1914324,133.9454545,46.1669506,239.4285714,77.38721805,228.7184874,102.8890306,143.2330827,78.54545455,175.6462585,68.2642487,32.61843239,262.6236045,160.0242915,94.36708861,113.6996337,208.6170952,132.513181,96.49090909,64.57627119,100.210084,216.8316832,82.16176471,181.6826923,80.06782946,41.63019694,58.68070953,116.0108696,42.2253923,,157.2009569,71.04559748,73.01904762,39.77987421,55.84821429,31.01186064,49.8771636,202.7437186,82.90662651,50.87341072,74.46619217,99.29089894,62.05142232,97.15025907,144.665328,38.53619303,173.9190898,189.1693291,42.99566631,94.27875837,84.11144578,77.7869898,144.3960559,238.6231156,81.96272568,77.89503386,85.54539517,86.56129032,54.76760901
94.02985075,111.5364583,77.94117647,79.52736318,12.65758755,21.36681223,26.02787456,20.49344978,16.40545145,21.21212121,29.47598253,107.2580645,191.1942347,223.4193548,176.7388826,128.4507042,23.0141844,110.3491828,101.5859766,31.87630299,25.33191715,123.7078652,95.19014085,32.41503977,38.23870968,24.79387515,53.63300493,41.90193165,112.8971963,53.11355311,171.2887324,230.6072874,70.61115355,37.93661972,208.097166,245.4237288,44.35575827,163.9479905,102.8345916,62.29268293,193.2032615,#VALUE!,22.08596713,177.0676101,45.61904762,37.78455285,33.8654504,192.3983051,93.91657638,52.4897541,29.72222222,123.3002292,24.05949256,169.3651718,84.48022079,30.82480433,51.67032967,145.0542495,31.22252011,155.8303887,45.91654247,49.91298527,87.22659668,39.97912317,102.2058166,105.7973174,47.64307229,34.625323,41.02941176,35.66146261,83.46444781,143.8888889,84.72727273,32.02725724,248.8857143,47.93233083,172.3319328,66.24362245,99.4924812,50.18181818,119.4965986,44.20984456,26.09819121,234.4736842,119.3279352,56.08499096,76.94505495,178.019458,83.65553603,61.32727273,42.79661017,65.12605042,190.8085809,49.26470588,144.7115385,54.09883721,31.05579869,40.43237251,86.27173913,31.40513552,,193.245614,99.05660377,105.552381,48.87578616,71.91964286,38.40993328,60.84310441,249.0753769,109.435241,61.85737977,106.0765125,114.6677834,67.65317287,142.0984456,170.9036145,50.50938338,235.05689,231.9808307,52.07475623,117.0419963,109.4653614,101.2308673,179.7041906,275.9497487,102.813046,84.93227991,90.22207707,110.2129032,66.54048874
63.75621891,75.78125,51.53361345,54.22885572,10.12840467,18.29694323,20.12891986,18.06550218,15.11073254,17.77777778,23.07860262,70.96774194,145.1132464,219.0774194,144.2588369,93.33098592,20.41371158,69.68796434,65.25041736,25.71230021,21.57727031,82.90152016,61.4084507,26.2472885,27.93548387,21.96702002,38.44211823,31.5230312,85.02803738,37.01831502,131.3873239,188.8259109,45.60733384,29.01408451,152.1700405,228.0762712,32.09806157,124.4680851,68.33905285,41.20487805,173.6750146,#VALUE!,18.04045512,146.2814465,31.68571429,28.52303523,27.48004561,146.9745763,63.70530878,36.60860656,24.9796748,81.2605042,20.14873141,187.9615609,54.61821527,24.18422637,36.92307692,109.3399638,24.25201072,114.01649,33.24888227,34.89290495,56.92913386,29.40501044,71.26174497,70.72528564,34.63855422,28.05340224,29.26470588,28.45521775,54.00907716,100.0669344,53.14545455,24.36115843,244.447619,33.02631579,114.9159664,44.36862245,64.34210526,34.67272727,74.55782313,31.7357513,22.88544358,187.8229665,81.37651822,37.52260398,52.08791209,143.4815844,54.78031634,41.63636364,31.92372881,44.60084034,157.8712871,33.42647059,104.5352564,38.01356589,25.61816193,29.82261641,60.07608696,25.37089872,,222.6475279,133.0738994,147.1142857,58.62421384,89.45790816,49.38102298,71.58012284,285.3266332,135.6174699,72.47097844,147.9270463,127.2640983,72.33588621,203.1088083,192.8380187,67.77479893,293.2616941,270.2875399,61.26760563,139.4826537,135.4668675,124.8278061,210.9860312,304.8241206,120.9842749,90.76185102,93.0568256,131.6322581,78.05462386
45.09950249,51.38020833,37.24789916,39.37810945,8.53307393,16.31877729,16.33101045,16.63755459,14.25894378,16.02020202,19.14847162,46.20967742,96.08785175,190.4967742,103.3808438,63.33098592,19.03073286,47.25111441,44.46577629,22.58512856,19.58045672,54.30931923,41.99295775,23.23210412,22.9483871,20.4770318,29.63669951,26.07726597,60.54205607,28.79120879,92.67605634,143.7004049,33.55996944,24.66901408,99.53846154,195.3389831,25.29646522,88.09692671,45.9162663,30.35609756,138.2644147,#VALUE!,15.92920354,105.8726415,24.82857143,23.98373984,24.23033067,97.99152542,43.53737811,27.89959016,22.58130081,52.45989305,18.39895013,198.9924287,38.70285189,20.99337748,29.3992674,73.44484629,20.75067024,74.42285041,26.32886239,27.37617135,40.41994751,23.9039666,47.14541387,45.90163934,27.80873494,24.57364341,22.96218487,24.65078061,37.77609682,66.44578313,37.27272727,20.56218058,219.2095238,25.56390977,71.36554622,33.05484694,42.42481203,26.67272727,49.15646259,24.9611399,21.21447028,132.1132376,53.87044534,28.48101266,37.48717949,103.5441279,38.48857645,30.85454545,26.3559322,32.71008403,124.8019802,25.98529412,69.82371795,29.00193798,22.77352298,24.42350333,40.61956522,22.37517832,,244.553429,167.6100629,189.7809524,68.13679245,106.9068878,62.85025945,81.50195422,313.4673367,159.8870482,81.46489773,188.5498221,138.1909548,76.11050328,268.134715,210.2878179,89.49061662,343.8685209,300.1810437,69.97291441,159.0200852,158.4111446,145.682398,235.3327855,326,136.1677344,94.14785553,93.79490529,148.3032258,88.03545759
32.8358209,36.45833333,27.94117647,30.17412935,7.420233463,15.05240175,13.63414634,15.66375546,13.79897785,14.88888889,16.87772926,32.01612903,57.74193548,141.4645161,66.41961231,40.8943662,18.20330969,33.63298663,32.05342237,20.75747047,18.39086564,36.33179114,30.02112676,21.38105568,20.08387097,19.53474676,24.38423645,22.80832095,41.24610592,23.73626374,59.20422535,99.02834008,26.50878533,22.16197183,59.02834008,154.8305085,21.16875713,57.29314421,32.60123542,23.75609756,95.98136284,#VALUE!,14.66498104,67.08333333,20.92380952,21.29403794,22.4059293,60.08474576,30.82340195,22.67418033,21.11788618,35.08785332,17.23534558,201.2813046,28.54645814,19.16315473,24.83516484,44.90958409,18.83646113,47.07302709,22.12121212,23.00535475,29.80752406,20.66805846,32.6935123,31.36115251,23.84789157,22.45478036,19.26470588,22.35004108,27.8366112,44.51137885,27.69090909,18.39863714,172.6,21.10902256,43.21428571,26.23086735,29.88721805,21.87272727,33.91836735,20.98445596,20.21533161,83.91547049,36.13765182,23.39059675,28.42490842,66.99096595,27.89103691,24.36363636,23.11016949,25.27310924,89.05940594,21.42647059,43.58974359,23.51744186,21.00656455,21.28603104,28.94565217,20.63480742,,261.8022329,199.2688679,229.2380952,77.46069182,123.5522959,76.31578947,90.61976549,335.0753769,181.1972892,89.01603096,227.5800712,146.6219989,78.79102845,329.4430052,224.0495315,111.8659517,383.5651075,326.6986155,77.99024919,176.3055386,179.6159639,166.0714286,257.9046836,341.2060302,149.4874782,95.44582393,92.81515349,161.2258065,96.64590321
25.62189055,27.86458333,22.54201681,25.29850746,6.73151751,14.36681223,11.97560976,15.12227074,13.57751278,14.2020202,15.50218341,24.75806452,37.86547701,88.69032258,43.004561,29.29577465,17.73049645,26.27786033,25.79298831,19.78457262,17.72172066,27.51487112,23.57042254,20.39045553,18.47096774,19.04004711,21.44704433,20.97325409,30.52959502,21.17216117,39.41549296,63.74898785,23.01757066,20.84507042,38.84210526,113.3644068,19.1391106,37.62411348,26.01235415,20.35609756,59.8543972,#VALUE!,13.99494311,42.39779874,18.6,19.80352304,21.45381984,40.05932203,24.08992416,20.0102459,20.30487805,26.79144385,16.47419073,190.6057076,23.18307268,18.13967489,22.43956044,29.62929476,17.78552279,32.9623086,20.01987084,20.76974565,24.05949256,19.10229645,24.72930649,23.71087928,21.76204819,21.07665805,17.22689076,21.05998357,22.64750378,32.39625167,22.54545455,17.42759796,116.7333333,18.85338346,29.68487395,22.8125,22.9887218,19.58181818,26.12244898,18.9119171,19.52627046,52.47208931,27.26315789,20.85895118,23.39194139,41.11883252,22.26713533,20.96363636,21.3559322,21.42857143,60.28052805,19.26470588,30.08012821,20.63953488,20.22428884,19.65631929,23.11956522,19.7360913,,272.9106858,224.5518868,261.2666667,85.32232704,137.5446429,87.95404003,98.19653825,350.4221106,196.7846386,95.09673853,256.6992883,152.4288107,79.86870897,374.7409326,231.1713521,132.7989276,412.9329962,347.1458999,84.39869989,190.6877663,196.8900602,183.9477041,275.0780608,344.6532663,159.4467094,94.26072235,90.87524494,170.1741935,103.2918064
21.64179104,23.17708333,19.68487395,22.81094527,6.369649805,14.03056769,11.05574913,14.79039301,13.57751278,13.87878788,14.84716157,20.72580645,28.41455045,54.32258065,30.54161916,23.92253521,17.49408983,22.63744428,22.8130217,19.22863099,17.31279873,23.13284865,20.40140845,19.88430947,17.56774194,18.76914016,19.90763547,20.08172363,25.33956386,19.9047619,29.88028169,43.2388664,21.44385027,20.04929577,28.98785425,79.74576271,18.03306727,28.09692671,22.92381606,18.69756098,39.38846826,#VALUE!,13.69152971,29.85062893,17.55238095,19.10569106,20.96351197,29.21186441,20.70964247,18.64754098,19.78319783,22.81894576,16.21172353,162.3179965,20.67157314,17.59783263,21.2967033,22.63110307,17.19571046,25.91283863,19.04123199,19.59170013,21.34733158,18.23590814,20.7606264,19.93541977,20.57981928,20.43927649,16.2394958,20.35332786,20.01512859,26.30522088,20,16.81431005,72.38095238,17.66917293,23.1092437,21.15433673,19.4924812,18,22.31292517,17.70725389,19.26787252,36.92185008,23.05263158,19.64737794,20.95238095,30.18068103,19.50790861,19.4,20.31355932,19.3907563,40.54455446,18.04411765,23.3974359,19.21511628,19.71006565,18.88026608,20.25,19.13694722,,276.7942584,243.3962264,283.7428571,91.66666667,149.2984694,96.37879911,103.7241764,354.3718593,206.875,98.80044223,279.1548043,152.8754886,79.66630197,406.4766839,233.1994645,149.152815,428.9127686,360.7774228,89.12784399,201.2355447,210.1656627,196.5561224,284.0345111,340.2713568,164.2224811,92.38148984,87.15218811,175.5483871,107.5227599
19.47761194,20.57291667,18.06722689,21.31840796,6.19844358,13.7860262,10.54703833,14.61572052,13.50936968,13.73737374,14.47598253,18.5483871,23.72683596,37.89032258,23.84834664,21.21830986,17.29314421,20.653789,21.22704508,18.97150799,17.11630377,20.95175149,18.64084507,19.54446855,16.98709677,18.51001178,19.07019704,19.61367013,22.59813084,19.26739927,24.78873239,32.14574899,20.45072574,19.57746479,23.88663968,53.75423729,17.46294185,22.89598109,21.25600549,17.91707317,28.98660454,#VALUE!,13.43868521,22.97955975,16.92380952,18.56368564,20.63854048,23.30508475,18.83531961,18.00204918,19.5799458,20.83269672,16.01049869,121.0250437,19.19963201,17.27874774,20.58608059,19.14104882,16.83646113,22.06713781,18.4947839,18.87550201,19.88626422,17.74530271,18.70246085,17.93343269,19.93222892,20.06890612,15.69327731,19.86031224,18.65355522,23.22623829,18.67272727,16.40545145,46.25714286,16.97368421,19.89495798,20.26147959,17.80075188,17.27272727,20.36734694,17.18911917,19.03531438,28.62838915,20.97165992,19.01446655,19.75824176,25.2466991,18.04920914,18.30909091,19.57627119,18.21428571,30.0330033,17.30882353,20.03205128,18.41085271,19.45842451,18.40354767,18.61956522,18.88017118,,274.1866029,256.422956,303.6190476,96.17138365,158.3545918,102.6686434,107.1859296,350.120603,212.123494,100.6246545,295.4359431,149.9720826,77.82822757,429.5336788,228.3801874,163.6621984,435.7395702,364.6112886,92.34561213,206.8776628,218.5993976,204.0178571,282.5554643,331.3869347,164.6476412,89.23814898,82.6910516,176.7290323,110.0766651
